Date/Time,Year,Month,Day,Time,Temp (°C),Weather
2016-07-15 01:00,2016,7,15,01:00,14.5,Mainly Clear
2016-07-15 04:00,2016,7,15,04:00,14.6,Mostly Cloudy
2016-07-15 07:00,2016,7,15,07:00,15.0,Mostly Cloudy
2016-07-15 10:00,2016,7,15,10:00,16.7,Mostly Cloudy
2016-07-15 13:00,2016,7,15,13:00,19.0,Mainly Clear
2016-07-15 16:00,2016,7,15,16:00,20.9,Mainly Clear
2016-07-15 19:00,2016,7,15,19:00,20.9,Mostly Cloudy
2016-07-15 22:00,2016,7,15,22:00,19.0,Cloudy
2016-07-16 01:00,2016,7,16,01:00,18.0,Mostly Cloudy
2016-07-16 04:00,2016,7,16,04:00,17.4,Cloudy
2016-07-16 07:00,2016,7,16,07:00,15.8,Cloudy
2016-07-16 08:00,2016,7,16,08:00,16.0,Drizzle
2016-07-16 10:00,2016,7,16,10:00,17.1,Cloudy
2016-07-16 13:00,2016,7,16,13:00,19.3,Cloudy
2016-07-16 16:00,2016,7,16,16:00,19.6,Mainly Clear
2016-07-16 19:00,2016,7,16,19:00,19.2,Mainly Clear
2016-07-16 22:00,2016,7,16,22:00,16.2,Mostly Cloudy
2016-07-17 01:00,2016,7,17,01:00,17.0,Cloudy
2016-07-17 04:00,2016,7,17,04:00,15.6,Mainly Clear
2016-07-17 07:00,2016,7,17,07:00,17.6,Mostly Cloudy
2016-07-17 10:00,2016,7,17,10:00,19.1,Mostly Cloudy
2016-07-17 13:00,2016,7,17,13:00,22.0,Mostly Cloudy
2016-07-17 16:00,2016,7,17,16:00,21.3,Mostly Cloudy
2016-07-17 19:00,2016,7,17,19:00,19.7,Mostly Cloudy
2016-07-17 22:00,2016,7,17,22:00,17.9,Mostly Cloudy
2016-07-18 01:00,2016,7,18,01:00,17.4,Mainly Clear
2016-07-18 04:00,2016,7,18,04:00,15.4,Mainly Clear
2016-07-18 07:00,2016,7,18,07:00,18.4,Mostly Cloudy
2016-07-18 10:00,2016,7,18,10:00,21.4,Mainly Clear
2016-07-18 13:00,2016,7,18,13:00,22.9,Mainly Clear
2016-07-18 16:00,2016,7,18,16:00,21.8,Mostly Cloudy
2016-07-18 19:00,2016,7,18,19:00,19.4,Mostly Cloudy
2016-07-18 22:00,2016,7,18,22:00,18.1,Cloudy
2016-07-19 01:00,2016,7,19,01:00,17.3,Cloudy
2016-07-19 04:00,2016,7,19,04:00,16.9,Mostly Cloudy
2016-07-19 07:00,2016,7,19,07:00,16.8,Mostly Cloudy
2016-07-19 10:00,2016,7,19,10:00,18.1,Cloudy
2016-07-19 13:00,2016,7,19,13:00,22.8,Mainly Clear
2016-07-19 16:00,2016,7,19,16:00,21.3,Mainly Clear
2016-07-19 19:00,2016,7,19,19:00,19.8,Mainly Clear
2016-07-19 22:00,2016,7,19,22:00,18.3,Mostly Cloudy
2016-07-20 01:00,2016,7,20,01:00,17.6,Cloudy
2016-07-20 04:00,2016,7,20,04:00,17.0,Cloudy
2016-07-20 07:00,2016,7,20,07:00,17.3,Cloudy
2016-07-20 10:00,2016,7,20,10:00,21.5,Mainly Clear
2016-07-20 13:00,2016,7,20,13:00,22.7,Mainly Clear
2016-07-20 16:00,2016,7,20,16:00,21.8,Mainly Clear
2016-07-20 19:00,2016,7,20,19:00,20.6,Clear
2016-07-20 22:00,2016,7,20,22:00,17.7,Clear
2016-07-21 01:00,2016,7,21,01:00,16.1,Clear
2016-07-21 04:00,2016,7,21,04:00,14.8,Clear
2016-07-21 07:00,2016,7,21,07:00,18.6,Clear
2016-07-21 10:00,2016,7,21,10:00,21.0,Clear
2016-07-21 13:00,2016,7,21,13:00,23.4,Clear
2016-07-21 16:00,2016,7,21,16:00,23.2,Mostly Cloudy
2016-07-21 19:00,2016,7,21,19:00,20.0,Mainly Clear
2016-07-21 22:00,2016,7,21,22:00,19.1,Mostly Cloudy
2016-07-22 01:00,2016,7,22,01:00,19.1,Cloudy
2016-07-22 04:00,2016,7,22,04:00,16.2,Mostly Cloudy
2016-07-22 07:00,2016,7,22,07:00,17.2,Mostly Cloudy
2016-07-22 10:00,2016,7,22,10:00,20.4,Mainly Clear
2016-07-22 13:00,2016,7,22,13:00,22.9,Mainly Clear
2016-07-22 16:00,2016,7,22,16:00,23.1,Cloudy
2016-07-22 19:00,2016,7,22,19:00,20.3,Cloudy
2016-07-22 22:00,2016,7,22,22:00,17.1,Mainly Clear
2016-07-23 01:00,2016,7,23,01:00,14.7,Clear
2016-07-23 04:00,2016,7,23,04:00,13.5,Mainly Clear
2016-07-23 07:00,2016,7,23,07:00,16.0,Mainly Clear
2016-07-23 10:00,2016,7,23,10:00,19.2,Mainly Clear
2016-07-23 13:00,2016,7,23,13:00,20.4,Mainly Clear
2016-07-23 16:00,2016,7,23,16:00,20.8,Mainly Clear
2016-07-23 19:00,2016,7,23,19:00,20.3,Mainly Clear
2016-07-23 22:00,2016,7,23,22:00,17.5,Clear
2016-07-24 01:00,2016,7,24,01:00,15.8,Mainly Clear
2016-07-24 04:00,2016,7,24,04:00,15.1,Clear
2016-07-24 07:00,2016,7,24,07:00,17.4,Mainly Clear
2016-07-24 10:00,2016,7,24,10:00,19.5,Mainly Clear
2016-07-24 13:00,2016,7,24,13:00,21.0,Mainly Clear
2016-07-24 16:00,2016,7,24,16:00,22.1,Mainly Clear
2016-07-24 19:00,2016,7,24,19:00,21.5,Mainly Clear
2016-07-24 22:00,2016,7,24,22:00,20.0,Mainly Clear
2016-07-25 01:00,2016,7,25,01:00,17.7,Clear
2016-07-25 04:00,2016,7,25,04:00,16.6,Mainly Clear
2016-07-25 07:00,2016,7,25,07:00,18.4,Mostly Cloudy
2016-07-25 10:00,2016,7,25,10:00,21.4,Mostly Cloudy
2016-07-25 13:00,2016,7,25,13:00,22.4,Mostly Cloudy
2016-07-25 16:00,2016,7,25,16:00,22.8,Mostly Cloudy
2016-07-25 19:00,2016,7,25,19:00,22.9,Mostly Cloudy
2016-07-25 22:00,2016,7,25,22:00,19.8,Mainly Clear
2016-07-26 01:00,2016,7,26,01:00,16.8,Mainly Clear
2016-07-26 04:00,2016,7,26,04:00,14.9,Mainly Clear
2016-07-26 07:00,2016,7,26,07:00,15.9,Mostly Cloudy
2016-07-26 10:00,2016,7,26,10:00,19.9,Mainly Clear
2016-07-26 13:00,2016,7,26,13:00,20.6,Mainly Clear
2016-07-26 16:00,2016,7,26,16:00,22.1,Mainly Clear
2016-07-26 19:00,2016,7,26,19:00,21.8,Clear
2016-07-26 22:00,2016,7,26,22:00,18.1,Clear
2016-07-27 01:00,2016,7,27,01:00,16.1,Clear
2016-07-27 04:00,2016,7,27,04:00,15.0,Clear
2016-07-27 07:00,2016,7,27,07:00,18.9,Mostly Cloudy
2016-07-27 10:00,2016,7,27,10:00,21.5,Clear
2016-07-27 13:00,2016,7,27,13:00,22.4,Clear
2016-07-27 16:00,2016,7,27,16:00,24.3,Mainly Clear
2016-07-27 19:00,2016,7,27,19:00,22.4,Clear
2016-07-27 22:00,2016,7,27,22:00,20.1,Clear
2016-07-28 01:00,2016,7,28,01:00,16.9,Clear
2016-07-28 04:00,2016,7,28,04:00,18.3,Clear
2016-07-28 07:00,2016,7,28,07:00,19.2,Clear
2016-07-28 10:00,2016,7,28,10:00,21.1,Clear
2016-07-28 13:00,2016,7,28,13:00,22.6,Clear
2016-07-28 16:00,2016,7,28,16:00,23.1,Clear
2016-07-28 19:00,2016,7,28,19:00,21.5,Clear
2016-07-28 22:00,2016,7,28,22:00,19.9,Clear
2016-07-29 01:00,2016,7,29,01:00,18.9,Clear
2016-07-29 04:00,2016,7,29,04:00,17.9,Clear
2016-07-29 07:00,2016,7,29,07:00,18.9,Clear
2016-07-29 10:00,2016,7,29,10:00,20.6,Clear
2016-07-29 13:00,2016,7,29,13:00,22.2,Clear
2016-07-29 16:00,2016,7,29,16:00,22.9,Clear
2016-07-29 19:00,2016,7,29,19:00,20.2,Clear
2016-07-29 22:00,2016,7,29,22:00,18.0,Clear
2016-07-30 01:00,2016,7,30,01:00,15.8,Clear
2016-07-30 04:00,2016,7,30,04:00,14.8,Mainly Clear
2016-07-30 07:00,2016,7,30,07:00,16.8,Mainly Clear
2016-07-30 10:00,2016,7,30,10:00,18.8,Mainly Clear
2016-07-30 13:00,2016,7,30,13:00,20.9,Clear
2016-07-30 16:00,2016,7,30,16:00,21.3,Clear
2016-07-30 19:00,2016,7,30,19:00,18.9,Mainly Clear
2016-07-30 22:00,2016,7,30,22:00,16.8,Mainly Clear
2016-07-31 01:00,2016,7,31,01:00,16.1,Mostly Cloudy
2016-07-31 04:00,2016,7,31,04:00,14.9,Mostly Cloudy
2016-07-31 07:00,2016,7,31,07:00,16.0,Mostly Cloudy
2016-07-31 10:00,2016,7,31,10:00,17.4,Mostly Cloudy
2016-07-31 13:00,2016,7,31,13:00,18.9,Mostly Cloudy
2016-07-31 16:00,2016,7,31,16:00,19.8,Clear
2016-07-31 19:00,2016,7,31,19:00,18.6,Mainly Clear
2016-07-31 22:00,2016,7,31,22:00,15.6,Clear
2016-08-01 01:00,2016,8,1,01:00,14.8,Clear
2016-08-01 04:00,2016,8,1,04:00,14.9,Clear
2016-08-01 07:00,2016,8,1,07:00,17.3,Clear
2016-08-01 10:00,2016,8,1,10:00,19.8,Mainly Clear
2016-08-01 13:00,2016,8,1,13:00,21.9,Mainly Clear
2016-08-01 16:00,2016,8,1,16:00,21.7,Mainly Clear
2016-08-01 19:00,2016,8,1,19:00,22.1,Mainly Clear
2016-08-01 22:00,2016,8,1,22:00,17.5,Mainly Clear
2016-08-02 01:00,2016,8,2,01:00,16.0,Mostly Cloudy
2016-08-02 04:00,2016,8,2,04:00,14.9,Mostly Cloudy
2016-08-02 05:00,2016,8,2,05:00,14.7,Thunderstorms
2016-08-02 06:00,2016,8,2,06:00,14.9,Thunderstorms
2016-08-02 07:00,2016,8,2,07:00,15.1,Cloudy
2016-08-02 08:00,2016,8,2,08:00,15.7,Thunderstorms
2016-08-02 09:00,2016,8,2,09:00,15.3,Rain Showers
2016-08-02 10:00,2016,8,2,10:00,15.2,Cloudy
2016-08-02 13:00,2016,8,2,13:00,15.6,Rain Showers
2016-08-02 14:00,2016,8,2,14:00,15.5,Rain
2016-08-02 15:00,2016,8,2,15:00,15.8,Rain
2016-08-02 16:00,2016,8,2,16:00,17.1,Cloudy
2016-08-02 18:00,2016,8,2,18:00,16.0,Rain
2016-08-02 19:00,2016,8,2,19:00,16.0,Cloudy
2016-08-02 22:00,2016,8,2,22:00,16.2,Mostly Cloudy
2016-08-03 01:00,2016,8,3,01:00,15.9,Cloudy
2016-08-03 04:00,2016,8,3,04:00,14.9,Cloudy
2016-08-03 05:00,2016,8,3,05:00,14.3,"Rain,Drizzle,Fog"
2016-08-03 06:00,2016,8,3,06:00,14.3,Fog
2016-08-03 07:00,2016,8,3,07:00,14.6,Cloudy
2016-08-03 10:00,2016,8,3,10:00,16.9,Cloudy
2016-08-03 13:00,2016,8,3,13:00,19.2,Mostly Cloudy
2016-08-03 16:00,2016,8,3,16:00,20.2,Mainly Clear
2016-08-03 19:00,2016,8,3,19:00,18.0,Clear
2016-08-03 22:00,2016,8,3,22:00,16.3,Mainly Clear
2016-08-04 01:00,2016,8,4,01:00,15.0,Mainly Clear
2016-08-04 04:00,2016,8,4,04:00,13.5,Clear
2016-08-04 07:00,2016,8,4,07:00,16.8,Mostly Cloudy
2016-08-04 10:00,2016,8,4,10:00,20.1,Mainly Clear
2016-08-04 13:00,2016,8,4,13:00,20.7,Mainly Clear
2016-08-04 16:00,2016,8,4,16:00,21.0,Clear
2016-08-04 19:00,2016,8,4,19:00,19.5,Clear
2016-08-04 22:00,2016,8,4,22:00,17.2,Mainly Clear
2016-08-05 01:00,2016,8,5,01:00,16.9,Clear
2016-08-05 04:00,2016,8,5,04:00,15.5,Clear
2016-08-05 07:00,2016,8,5,07:00,16.6,Mostly Cloudy
2016-08-05 10:00,2016,8,5,10:00,18.9,Mainly Clear
2016-08-05 13:00,2016,8,5,13:00,20.7,Clear
2016-08-05 16:00,2016,8,5,16:00,20.8,Clear
2016-08-05 19:00,2016,8,5,19:00,18.3,Clear
2016-08-05 22:00,2016,8,5,22:00,15.7,Clear
2016-08-06 01:00,2016,8,6,01:00,14.0,Clear
2016-08-06 04:00,2016,8,6,04:00,12.6,Mainly Clear
2016-08-06 07:00,2016,8,6,07:00,14.4,Mostly Cloudy
2016-08-06 10:00,2016,8,6,10:00,17.3,Mostly Cloudy
2016-08-06 13:00,2016,8,6,13:00,19.6,Mostly Cloudy
2016-08-06 16:00,2016,8,6,16:00,18.6,Mostly Cloudy
2016-08-06 19:00,2016,8,6,19:00,17.4,Mostly Cloudy
2016-08-06 22:00,2016,8,6,22:00,14.8,Mostly Cloudy
2016-08-07 01:00,2016,8,7,01:00,14.6,Mainly Clear
2016-08-07 04:00,2016,8,7,04:00,14.3,Mostly Cloudy
2016-08-07 07:00,2016,8,7,07:00,15.5,Mostly Cloudy
2016-08-07 10:00,2016,8,7,10:00,18.6,Mostly Cloudy
2016-08-07 13:00,2016,8,7,13:00,18.9,Cloudy
2016-08-07 16:00,2016,8,7,16:00,20.5,Mostly Cloudy
2016-08-07 19:00,2016,8,7,19:00,18.4,Mostly Cloudy
2016-08-07 22:00,2016,8,7,22:00,16.1,Mainly Clear
2016-08-08 01:00,2016,8,8,01:00,15.0,Mainly Clear
2016-08-08 04:00,2016,8,8,04:00,13.1,Mainly Clear
2016-08-08 07:00,2016,8,8,07:00,14.5,Mostly Cloudy
2016-08-08 10:00,2016,8,8,10:00,16.7,Mostly Cloudy
2016-08-08 13:00,2016,8,8,13:00,19.2,Mostly Cloudy
2016-08-08 16:00,2016,8,8,16:00,18.3,Mostly Cloudy
2016-08-08 19:00,2016,8,8,19:00,17.9,Mostly Cloudy
2016-08-08 22:00,2016,8,8,22:00,17.1,Mostly Cloudy
2016-08-09 01:00,2016,8,9,01:00,17.4,Mostly Cloudy
2016-08-09 04:00,2016,8,9,04:00,16.9,Mostly Cloudy
2016-08-09 05:00,2016,8,9,05:00,15.4,Rain Showers
2016-08-09 07:00,2016,8,9,07:00,15.8,"Rain,Fog"
2016-08-09 08:00,2016,8,9,08:00,16.0,"Rain,Fog"
2016-08-09 09:00,2016,8,9,09:00,16.1,"Drizzle,Fog"
2016-08-09 10:00,2016,8,9,10:00,15.4,"Drizzle,Fog"
2016-08-09 11:00,2016,8,9,11:00,15.7,Fog
2016-08-09 13:00,2016,8,9,13:00,17.7,Cloudy
2016-08-09 16:00,2016,8,9,16:00,19.2,Cloudy
2016-08-09 19:00,2016,8,9,19:00,17.9,Mostly Cloudy
2016-08-09 22:00,2016,8,9,22:00,17.5,Mostly Cloudy
2016-08-10 01:00,2016,8,10,01:00,16.6,Mostly Cloudy
2016-08-10 04:00,2016,8,10,04:00,16.5,Mostly Cloudy
2016-08-10 07:00,2016,8,10,07:00,16.9,Cloudy
2016-08-10 10:00,2016,8,10,10:00,19.8,Mostly Cloudy
2016-08-10 13:00,2016,8,10,13:00,20.7,Mostly Cloudy
2016-08-10 16:00,2016,8,10,16:00,21.4,Mainly Clear
2016-08-10 19:00,2016,8,10,19:00,19.4,Clear
2016-08-10 22:00,2016,8,10,22:00,17.9,Mostly Cloudy
2016-08-11 01:00,2016,8,11,01:00,14.2,Clear
2016-08-11 04:00,2016,8,11,04:00,16.3,Mainly Clear
2016-08-11 07:00,2016,8,11,07:00,17.8,Clear
2016-08-11 10:00,2016,8,11,10:00,19.8,Clear
2016-08-11 13:00,2016,8,11,13:00,21.3,Clear
2016-08-11 16:00,2016,8,11,16:00,21.7,Mainly Clear
2016-08-11 19:00,2016,8,11,19:00,20.1,Clear
2016-08-11 22:00,2016,8,11,22:00,18.3,Clear
2016-08-12 01:00,2016,8,12,01:00,16.4,Clear
2016-08-12 04:00,2016,8,12,04:00,15.7,Clear
2016-08-12 07:00,2016,8,12,07:00,18.8,Clear
2016-08-12 10:00,2016,8,12,10:00,20.9,Clear
2016-08-12 13:00,2016,8,12,13:00,23.2,Mostly Cloudy
2016-08-12 16:00,2016,8,12,16:00,23.7,Mostly Cloudy
2016-08-12 19:00,2016,8,12,19:00,20.7,Mainly Clear
2016-08-12 22:00,2016,8,12,22:00,17.8,Mainly Clear
2016-08-13 01:00,2016,8,13,01:00,18.0,Mostly Cloudy
2016-08-13 04:00,2016,8,13,04:00,17.8,Cloudy
2016-08-13 07:00,2016,8,13,07:00,19.4,Mainly Clear
2016-08-13 10:00,2016,8,13,10:00,20.2,Mostly Cloudy
2016-08-13 13:00,2016,8,13,13:00,23.3,Mainly Clear
2016-08-13 16:00,2016,8,13,16:00,22.9,Mainly Clear
2016-08-13 19:00,2016,8,13,19:00,21.2,Mainly Clear
2016-08-13 22:00,2016,8,13,22:00,19.5,Mainly Clear
2016-08-14 01:00,2016,8,14,01:00,18.3,Mainly Clear
2016-08-14 04:00,2016,8,14,04:00,16.9,Mainly Clear
2016-08-14 07:00,2016,8,14,07:00,18.3,Mainly Clear
2016-08-14 10:00,2016,8,14,10:00,20.5,Mainly Clear
2016-08-14 13:00,2016,8,14,13:00,22.3,Clear
2016-08-14 16:00,2016,8,14,16:00,21.4,Clear
2016-08-14 19:00,2016,8,14,19:00,21.7,Mainly Clear
2016-08-14 22:00,2016,8,14,22:00,18.3,Mainly Clear
2016-08-15 01:00,2016,8,15,01:00,16.4,Clear
2016-08-15 04:00,2016,8,15,04:00,15.5,Mainly Clear
2016-08-15 07:00,2016,8,15,07:00,17.4,Clear
2016-08-15 10:00,2016,8,15,10:00,21.8,Clear
2016-08-15 13:00,2016,8,15,13:00,21.9,Clear
2016-08-15 16:00,2016,8,15,16:00,20.9,Clear
2016-08-15 19:00,2016,8,15,19:00,20.8,Clear
2016-08-15 22:00,2016,8,15,22:00,17.9,Clear
2016-08-16 01:00,2016,8,16,01:00,16.1,Clear
2016-08-16 04:00,2016,8,16,04:00,15.3,Clear
2016-08-16 07:00,2016,8,16,07:00,17.7,Mainly Clear
2016-08-16 10:00,2016,8,16,10:00,20.4,Clear
2016-08-16 13:00,2016,8,16,13:00,21.7,Clear
2016-08-16 16:00,2016,8,16,16:00,21.9,Mainly Clear
2016-08-16 19:00,2016,8,16,19:00,20.4,Mainly Clear
2016-08-16 22:00,2016,8,16,22:00,17.9,Mainly Clear
2016-08-17 01:00,2016,8,17,01:00,17.1,Clear
2016-08-17 04:00,2016,8,17,04:00,16.3,Mostly Cloudy
2016-08-17 07:00,2016,8,17,07:00,17.2,Clear
2016-08-17 10:00,2016,8,17,10:00,19.4,Clear
2016-08-17 13:00,2016,8,17,13:00,20.6,Clear
2016-08-17 16:00,2016,8,17,16:00,21.7,Clear
2016-08-17 19:00,2016,8,17,19:00,19.0,Clear
2016-08-17 22:00,2016,8,17,22:00,18.3,Clear
2016-08-18 01:00,2016,8,18,01:00,17.1,Clear
2016-08-18 04:00,2016,8,18,04:00,16.5,Clear
2016-08-18 07:00,2016,8,18,07:00,17.4,Clear
2016-08-18 10:00,2016,8,18,10:00,19.8,Mainly Clear
2016-08-18 13:00,2016,8,18,13:00,22.3,Mainly Clear
2016-08-18 16:00,2016,8,18,16:00,23.0,Mainly Clear
2016-08-18 19:00,2016,8,18,19:00,21.3,Mainly Clear
2016-08-18 22:00,2016,8,18,22:00,17.6,Clear
2016-08-19 01:00,2016,8,19,01:00,16.9,Clear
2016-08-19 04:00,2016,8,19,04:00,17.3,Clear
2016-08-19 07:00,2016,8,19,07:00,21.0,Mainly Clear
2016-08-19 10:00,2016,8,19,10:00,21.6,Mainly Clear
2016-08-19 13:00,2016,8,19,13:00,25.0,Mainly Clear
2016-08-19 16:00,2016,8,19,16:00,25.5,Mainly Clear
2016-08-19 19:00,2016,8,19,19:00,20.5,Mostly Cloudy
2016-08-19 22:00,2016,8,19,22:00,20.4,Mainly Clear
2016-08-20 01:00,2016,8,20,01:00,15.0,Clear
2016-08-20 04:00,2016,8,20,04:00,16.4,Clear
2016-08-20 07:00,2016,8,20,07:00,18.3,Mainly Clear
2016-08-20 10:00,2016,8,20,10:00,21.2,Mainly Clear
2016-08-20 13:00,2016,8,20,13:00,23.1,Clear
2016-08-20 16:00,2016,8,20,16:00,23.5,Clear
2016-08-20 19:00,2016,8,20,19:00,20.4,Clear
2016-08-20 22:00,2016,8,20,22:00,19.3,Clear
2016-08-21 01:00,2016,8,21,01:00,17.6,Clear
2016-08-21 04:00,2016,8,21,04:00,16.4,Clear
2016-08-21 07:00,2016,8,21,07:00,18.3,Mainly Clear
2016-08-21 10:00,2016,8,21,10:00,19.4,Mainly Clear
2016-08-21 13:00,2016,8,21,13:00,20.1,Mostly Cloudy
2016-08-21 16:00,2016,8,21,16:00,19.1,Mostly Cloudy
2016-08-21 19:00,2016,8,21,19:00,16.6,Mostly Cloudy
2016-08-21 22:00,2016,8,21,22:00,17.4,Mostly Cloudy
2016-08-22 01:00,2016,8,22,01:00,16.5,Mostly Cloudy
2016-08-22 04:00,2016,8,22,04:00,15.3,Mostly Cloudy
2016-08-22 07:00,2016,8,22,07:00,16.4,Mainly Clear
2016-08-22 10:00,2016,8,22,10:00,18.3,Mostly Cloudy
2016-08-22 13:00,2016,8,22,13:00,19.2,Mainly Clear
2016-08-22 16:00,2016,8,22,16:00,19.7,Mainly Clear
2016-08-22 19:00,2016,8,22,19:00,17.9,Clear
2016-08-22 22:00,2016,8,22,22:00,16.3,Clear
2016-08-23 01:00,2016,8,23,01:00,14.7,Clear
2016-08-23 04:00,2016,8,23,04:00,12.7,Clear
2016-08-23 07:00,2016,8,23,07:00,16.2,Mainly Clear
2016-08-23 10:00,2016,8,23,10:00,18.4,Mainly Clear
2016-08-23 13:00,2016,8,23,13:00,20.0,Mainly Clear
2016-08-23 16:00,2016,8,23,16:00,20.6,Mainly Clear
2016-08-23 19:00,2016,8,23,19:00,18.3,Mainly Clear
2016-08-23 22:00,2016,8,23,22:00,16.0,Clear
2016-08-24 01:00,2016,8,24,01:00,16.3,Clear
2016-08-24 04:00,2016,8,24,04:00,15.9,Clear
2016-08-24 07:00,2016,8,24,07:00,17.3,Mainly Clear
2016-08-24 10:00,2016,8,24,10:00,19.7,Clear
2016-08-24 13:00,2016,8,24,13:00,21.8,Clear
2016-08-24 16:00,2016,8,24,16:00,23.3,Clear
2016-08-24 19:00,2016,8,24,19:00,19.6,Mainly Clear
2016-08-24 22:00,2016,8,24,22:00,17.0,Mainly Clear
2016-08-25 01:00,2016,8,25,01:00,18.0,Mainly Clear
2016-08-25 04:00,2016,8,25,04:00,16.4,Mainly Clear
2016-08-25 07:00,2016,8,25,07:00,18.5,Mainly Clear
2016-08-25 10:00,2016,8,25,10:00,21.8,Mainly Clear
2016-08-25 13:00,2016,8,25,13:00,24.0,Mainly Clear
2016-08-25 16:00,2016,8,25,16:00,25.5,Mainly Clear
2016-08-25 19:00,2016,8,25,19:00,20.9,Clear
2016-08-25 22:00,2016,8,25,22:00,18.6,Mainly Clear
2016-08-26 01:00,2016,8,26,01:00,16.5,Clear
2016-08-26 04:00,2016,8,26,04:00,16.8,Clear
2016-08-26 07:00,2016,8,26,07:00,18.3,Cloudy
2016-08-26 10:00,2016,8,26,10:00,22.5,Mostly Cloudy
2016-08-26 13:00,2016,8,26,13:00,24.3,Cloudy
2016-08-26 16:00,2016,8,26,16:00,25.2,Cloudy
2016-08-26 19:00,2016,8,26,19:00,20.8,Mostly Cloudy
2016-08-26 22:00,2016,8,26,22:00,17.5,Clear
2016-08-27 01:00,2016,8,27,01:00,18.1,Mainly Clear
2016-08-27 04:00,2016,8,27,04:00,18.4,Mainly Clear
2016-08-27 07:00,2016,8,27,07:00,19.1,Mostly Cloudy
2016-08-27 10:00,2016,8,27,10:00,19.1,Mostly Cloudy
2016-08-27 13:00,2016,8,27,13:00,21.6,Mostly Cloudy
2016-08-27 16:00,2016,8,27,16:00,21.1,Mostly Cloudy
2016-08-27 19:00,2016,8,27,19:00,18.4,Mostly Cloudy
2016-08-27 22:00,2016,8,27,22:00,16.9,Mostly Cloudy
2016-08-28 01:00,2016,8,28,01:00,15.1,Mostly Cloudy
2016-08-28 04:00,2016,8,28,04:00,14.9,Cloudy
2016-08-28 07:00,2016,8,28,07:00,15.8,Mostly Cloudy
2016-08-28 10:00,2016,8,28,10:00,16.1,Cloudy
2016-08-28 13:00,2016,8,28,13:00,18.3,Cloudy
2016-08-28 14:00,2016,8,28,14:00,16.7,Rain Showers
2016-08-28 16:00,2016,8,28,16:00,17.6,Cloudy
2016-08-28 17:00,2016,8,28,17:00,16.2,Rain Showers
2016-08-28 19:00,2016,8,28,19:00,16.4,Mostly Cloudy
2016-08-28 22:00,2016,8,28,22:00,16.2,Cloudy
2016-08-29 01:00,2016,8,29,01:00,15.3,Mostly Cloudy
2016-08-29 04:00,2016,8,29,04:00,14.0,Mostly Cloudy
2016-08-29 06:00,2016,8,29,06:00,14.1,Fog
2016-08-29 07:00,2016,8,29,07:00,14.2,Fog
2016-08-29 08:00,2016,8,29,08:00,15.3,Fog
2016-08-29 09:00,2016,8,29,09:00,16.4,Fog
2016-08-29 10:00,2016,8,29,10:00,18.8,Mainly Clear
2016-08-29 13:00,2016,8,29,13:00,20.1,Mostly Cloudy
2016-08-29 16:00,2016,8,29,16:00,22.4,Mostly Cloudy
2016-08-29 19:00,2016,8,29,19:00,19.6,Mostly Cloudy
2016-08-29 22:00,2016,8,29,22:00,17.1,Mostly Cloudy
2016-08-30 01:00,2016,8,30,01:00,15.9,Mostly Cloudy
2016-08-30 04:00,2016,8,30,04:00,13.9,Mainly Clear
2016-08-30 07:00,2016,8,30,07:00,15.1,Cloudy
2016-08-30 10:00,2016,8,30,10:00,18.6,Mostly Cloudy
2016-08-30 13:00,2016,8,30,13:00,20.6,Mostly Cloudy
2016-08-30 16:00,2016,8,30,16:00,20.5,Mostly Cloudy
2016-08-30 19:00,2016,8,30,19:00,17.1,Mostly Cloudy
2016-08-30 22:00,2016,8,30,22:00,18.2,Cloudy
2016-08-31 01:00,2016,8,31,01:00,18.3,Cloudy
2016-08-31 03:00,2016,8,31,03:00,17.6,Rain Showers
2016-08-31 04:00,2016,8,31,04:00,15.5,Rain Showers
2016-08-31 05:00,2016,8,31,05:00,15.7,Rain Showers
2016-08-31 06:00,2016,8,31,06:00,16.0,Rain Showers
2016-08-31 07:00,2016,8,31,07:00,16.3,Cloudy
2016-08-31 08:00,2016,8,31,08:00,16.2,Rain
2016-08-31 10:00,2016,8,31,10:00,17.8,Cloudy
2016-08-31 11:00,2016,8,31,11:00,17.0,Rain
2016-08-31 12:00,2016,8,31,12:00,17.5,Rain
2016-08-31 13:00,2016,8,31,13:00,17.9,Rain Showers
2016-08-31 14:00,2016,8,31,14:00,17.6,Rain Showers
2016-08-31 16:00,2016,8,31,16:00,17.5,Rain Showers
2016-08-31 19:00,2016,8,31,19:00,16.0,Cloudy
2016-08-31 22:00,2016,8,31,22:00,15.9,Cloudy
2016-09-01 01:00,2016,9,1,01:00,15.4,Cloudy
2016-09-01 04:00,2016,9,1,04:00,12.9,Mainly Clear
2016-09-01 07:00,2016,9,1,07:00,14.9,Mostly Cloudy
2016-09-01 10:00,2016,9,1,10:00,15.8,Rain
2016-09-01 13:00,2016,9,1,13:00,17.9,Cloudy
2016-09-01 15:00,2016,9,1,15:00,18.0,Rain Showers
2016-09-01 16:00,2016,9,1,16:00,16.6,Rain
2016-09-01 17:00,2016,9,1,17:00,16.0,Rain
2016-09-01 18:00,2016,9,1,18:00,14.9,Rain
2016-09-01 19:00,2016,9,1,19:00,14.2,Rain
2016-09-01 20:00,2016,9,1,20:00,14.6,Rain
2016-09-01 21:00,2016,9,1,21:00,14.1,Rain
2016-09-01 22:00,2016,9,1,22:00,14.4,Cloudy
